Year,Month,Deal ID,Stage,PSO/Non-PSO,Region,Practice,Channel,Business Unit,Weight,Leads UW,Leads,SalesOps,Actuals
2021,10,5713,Pre-Commit,PSO,US-East,Conversational AI,GCP,Edu & PubSec,0.90,$0,$0,$0,"-$22,939"
2021,10,5690,Commit,Non-PSO,EMEA,,Direct,HCLS,1.00,"$72,240","$72,240","$72,240","$72,240"
2021,10,5770,L1 Mega,PSO,US-Central,Custom AI/ML,GCP,Others,0.70,"$44,342","$31,039",$0,"$15,911"
2021,10,5645,L1,Non-PSO,US-West,Marketing Analytics,GCP,Others,0.20,"$3,810",$762,$762,$0
2021,10,5743,L2,Non-PSO,US-East,Data & Analytics,Direct,BFSI,0.50,"$21,038","$10,519",$0,$0
2021,10,5824,Commit,Non-PSO,Canada,Data & Analytics,AWS,TMEG,1.00,"$10,080","$10,080","$10,080","$8,800"
2021,10,5868,On Hold,Non-PSO,US-East,,AWS,Others,0.00,"$21,659",$0,$0,$0
2021,10,5650,Commit,PSO,US-East,Conversational AI,GCP,Others,1.00,"$12,096","$12,096","$12,096","$6,840"
2021,10,5352,Pre-Commit,Non-PSO,India,Custom AI/ML,GCP,Others,0.90,"$11,375","$10,238","$10,238","$23,888"
2021,10,5765,L1,Non-PSO,US-Central,Custom AI/ML,Nvidia,Others,1.00,"$84,881","$84,881","$84,881",$0
2021,10,5869,Pre-Commit,Non-PSO,US-West,Conversational AI,GCP,Others,0.90,"$23,686","$21,317","$21,317","$20,862"
2021,10,5870,Commit,Non-PSO,US-Central,Data & Analytics,GCP,Others,1.00,"$30,346","$30,346","$30,346","$30,346"
2021,10,5857,Commit,Non-PSO,US-East,Custom AI/ML,Direct,HCLS,1.00,"$27,000","$27,000","$27,000","$27,000"
2021,10,5787,L2,Non-PSO,EMEA,Marketing Analytics,Direct,TMEG,0.30,"$20,000","$6,000",$0,"$6,222"
2021,10,5946,L1,Non-PSO,India,Others,AWS,Others,0.90,"$1,312","$1,181","$1,181",$0
2021,10,5882,Commit,PSO,US-East,Data & Analytics,GCP,HCLS,1.00,"$100,000","$100,000","$100,000","$125,000"
2021,10,5904,L1 Mega,PSO,US-Central,Custom AI/ML,GCP,Others,0.70,"$30,520","$21,364",$0,"$16,728"
2021,10,5792,Commit,Non-PSO,US-West,Custom AI/ML,GCP,Others,1.00,"$38,167","$38,167","$38,167","$41,500"
2021,10,5797,L1,PSO,US-East,Conversational AI,GCP,Others,0.90,"$113,105","$101,795","$101,795",$0
2021,10,5913,L2,Non-PSO,India,VM Migration,GCP,Others,0.50,"$8,532","$4,266",$0,$0
2021,10,5937,L1,PSO,US-East,Marketing Analytics,GCP,Others,0.90,"$16,964","$15,268","$15,268",$0
2021,10,5941,Commit,Non-PSO,US-East,Data & Analytics,GCP,TMEG,1.00,"$52,080","$52,080","$52,080","$52,000"
2021,10,5926,Commit,Non-PSO,EMEA,Data & Analytics,Direct,HCLS,1.00,"$63,733","$63,733","$63,733","$63,734"
2021,10,5942,Commit,Non-PSO,EMEA,Infrastructure Modernization,Direct,HCLS,1.00,"$45,086","$45,086","$45,086","$47,233"
2021,10,5901,Pre-Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$10,000","$10,000","$10,000","$15,048"
2021,10,5900,L4,Non-PSO,India,Marketing Analytics,Direct,BFSI,0.40,"$22,143","$8,857",$0,$0
2021,10,5774,Commit,Non-PSO,EMEA,Data & Analytics,Direct,TMEG,1.00,"$38,000","$38,000","$38,000","$26,359"
2021,10,6018,Commit,Non-PSO,US-East,Data & Analytics,AWS,BFSI,1.00,"$54,390","$54,390","$54,390","$117,845"
2021,10,5962,Commit,Non-PSO,US-Central,Custom AI/ML,AWS,Others,1.00,"$181,478","$181,478","$181,478","$247,156"
2021,10,5966,Commit,PSO,US-Central,Data & Analytics,GCP,Others,1.00,"$36,792","$36,792","$36,792","$38,544"
2021,10,5706,L1,Non-PSO,US-West,Custom AI/ML,GCP,HCLS,0.90,"$38,505","$34,655","$34,655",$0
2021,10,6001,L1,PSO,US-East,Infrastructure Modernization,GCP,BFSI,0.90,"$35,440","$31,896","$31,896",$0
2021,10,5996,Commit,Non-PSO,US-East,Document Understanding AI,GCP,BFSI,1.00,"$18,286","$18,286","$18,286",$0
2021,10,6009,Commit,Non-PSO,APAC,Custom AI/ML,AWS,BFSI,1.00,$0,$0,$0,"$5,000"
2021,10,6026,L4,Non-PSO,India,Reseller,GCP,Others,0.20,"$3,430",$686,$0,$0
2021,10,6014,Commit,Non-PSO,US-East,Data & Analytics,Direct,TMEG,1.00,"$28,800","$28,800","$28,800","$28,800"
2021,10,6056,L4,Non-PSO,US-East,Infrastructure Modernization,Direct,HCLS,0.10,"$14,335","$1,434",$0,$0
2021,10,6046,Commit,Non-PSO,India,Others,AWS,BFSI,1.00,"$2,058","$2,058","$2,058","$2,267"
2021,10,5954,L1,Non-PSO,US-West,Custom AI/ML,GCP,Others,0.50,"$10,080","$5,040","$5,040","$2,200"
2021,10,5938,L2,Non-PSO,US-Central,Marketing Analytics,GCP,Others,0.30,"$20,462","$6,139",$0,$0
2021,10,5999,L1,Non-PSO,Canada,Custom AI/ML,GCP,Others,0.10,"$16,356","$1,636","$1,636",$0
2021,10,6044,L2-L4 Extn,Non-PSO,US-East,Infrastructure Modernization,GCP,HCLS,0.90,"$23,430","$21,087","$21,087","$44,880"
2021,10,6038,Commit,Non-PSO,EMEA,Custom AI/ML,Direct,HCLS,1.00,"$10,800","$10,800","$10,800","$10,800"
2021,10,6047,Commit,Non-PSO,EMEA,Others,Direct,TMEG,1.00,"$12,000","$12,000","$12,000",$0
2021,10,6094,L2,Non-PSO,US-Central,Application Modernization,AWS,Others,0.40,"$33,333","$13,333",$0,$0
2021,10,6085,L1,Non-PSO,EMEA,Others,Direct,TMEG,0.90,"$21,571","$19,414","$19,414",$0
2021,10,6082,L2,Non-PSO,India,Custom AI/ML,AWS,Others,0.30,$702,$211,$0,$0
2021,10,6078,L3,Non-PSO,US-East,Data & Analytics,Direct,BFSI,0.70,"$17,714","$12,400",$0,$0
2021,10,6075,L1,Non-PSO,US-East,Marketing Analytics,GCP,HCLS,0.90,$0,$0,$0,"$4,158"
2021,10,6068,L2,Non-PSO,US-West,Data & Analytics,Direct,BFSI,0.80,"$48,453","$38,762",$0,$0
2021,10,6066,L1,Non-PSO,US-East,Data & Analytics,GCP,Others,0.90,$0,$0,$0,"$73,125"
2021,10,6059,Commit,Non-PSO,India,Data & Analytics,Direct,BFSI,1.00,"$66,528","$66,528","$66,528","$55,176"
2021,10,5924,L1 Extn,Non-PSO,US-East,Application Modernization,AWS,Others,0.80,"$41,810","$33,448","$33,448","$41,840"
2021,10,5745,L4,Non-PSO,US-East,Marketing Analytics,GCP,Edu & PubSec,0.10,"$58,065","$5,807",$0,$0
2021,10,5723,L4,Non-PSO,US-West,Document Understanding AI,GCP,Edu & PubSec,0.10,"$35,714","$3,571",$0,$0
2021,10,5700,L3,Non-PSO,US-East,Conversational AI,GCP,HCLS,0.10,"$40,628","$4,063",$0,$0
2021,10,5649,Pre-Commit,PSO,Canada,Conversational AI,GCP,BFSI,0.80,"$3,456","$2,765","$2,765","$3,456"
2021,10,6110,L2-L4 Extn,Non-PSO,US-West,Custom AI/ML,AWS,Others,0.10,"$22,698","$2,270","$2,270",$0
2021,10,6107,Commit,Non-PSO,US-East,Data & Analytics,GCP,HCLS,1.00,"$60,480","$60,480","$60,480","$60,480"
2021,10,6084,L2,Non-PSO,US-East,Document Understanding AI,GCP,BFSI,0.30,"$9,713","$2,914",$0,$0
2021,10,6167,L1,PSO,Canada,Conversational AI,GCP,Others,0.80,"$25,097","$20,078","$20,078","$19,440"
2021,10,6162,Commit,PSO,US-East,Conversational AI,GCP,Edu & PubSec,1.00,"$48,333","$48,333","$48,333","$48,333"
2021,10,6147,L3,Non-PSO,Canada,Infrastructure Modernization,AWS,BFSI,0.30,"$29,762","$8,929",$0,$0
2021,10,6130,L2,Non-PSO,US-East,Data & Analytics,Direct,BFSI,0.30,"$57,143","$17,143",$0,$0
2021,10,6118,Commit,Non-PSO,US-West,Data & Analytics,GCP,Others,1.00,"$45,760","$45,760","$45,760","$17,600"
2021,10,6114,On Hold,PSO,US-East,Data & Analytics,GCP,HCLS,0.00,"$51,857",$0,$0,$0
2021,10,6102,Commit,Non-PSO,US-East,Conversational AI,GCP,Others,1.00,"$77,760","$77,760","$77,760","$55,520"
2021,10,6100,Commit,PSO,LATAM,Data & Analytics,GCP,Others,1.00,"$8,218","$8,218","$8,218","$8,218"
2021,10,5958,L2,PSO,US-Central,Conversational AI,GCP,BFSI,0.30,"$22,750","$6,825",$0,$0
2021,10,5890,Commit,PSO,US-West,Conversational AI,GCP,TMEG,1.00,"$3,694","$3,694","$3,694",$0
2021,10,5859,L1,Non-PSO,LATAM,Custom AI/ML,Direct,TMEG,0.90,"$13,821","$12,439","$12,439",$0
2021,10,5816,L3,Non-PSO,US-West,Custom AI/ML,GCP,Others,0.10,"$22,556","$2,256",$0,$0
2021,10,6185,Commit,PSO,US-East,Custom AI/ML,GCP,Edu & PubSec,1.00,"$11,760","$11,760","$11,760","$22,400"
2021,10,6184,L2,PSO,US-West,Conversational AI,GCP,Others,0.50,"$17,411","$8,706",$0,$0
2021,10,6183,Commit,Non-PSO,US-East,Data & Analytics,GCP,Edu & PubSec,1.00,"$16,512","$16,512","$16,512","$11,536"
2021,10,6181,L1,Non-PSO,US-West,Custom AI/ML,GCP,Others,0.90,"$17,245","$15,521","$15,521",$0
2021,10,6180,L3,Non-PSO,US-East,Custom AI/ML,AWS,Others,0.30,"$71,978","$21,593",$0,$0
2021,10,6179,Commit,PSO,US-West,Conversational AI,GCP,TMEG,1.00,"$17,056","$17,056","$17,056","$19,136"
2021,10,6174,Commit,Non-PSO,US-Central,Custom AI/ML,GCP,BFSI,1.00,"$32,250","$32,250","$32,250","$32,250"
2021,10,6198,L2,Non-PSO,Canada,ML Ops,AWS,Others,0.70,"$9,600","$6,720",$0,$0
2021,10,6191,L2,Non-PSO,US-West,Document Understanding AI,GCP,Others,0.60,"$32,086","$19,252",$0,$0
2021,10,6189,Pre-Commit,Non-PSO,EMEA,Marketing Analytics,GCP,BFSI,0.10,"$25,000","$2,500","$2,500",$0
2021,10,6019,L3,Non-PSO,US-West,Conversational AI,GCP,Others,0.10,"$2,400",$240,$0,$0
2021,10,6222,L3,PSO,US-West,Conversational AI,GCP,BFSI,0.30,"$8,036","$2,411",$0,$0
2021,10,6211,L3,Non-PSO,Canada,Others,AWS,Others,0.30,"$4,643","$1,393",$0,$0
2021,10,6158,L1,Non-PSO,US-East,Infrastructure Modernization,GCP,HCLS,0.30,$0,$0,$0,"$19,011"
2021,10,6235,L2-L4 Mega,PSO,India,Document Understanding AI,GCP,BFSI,0.70,"$41,270","$28,889",$0,$0
2021,10,6272,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$1,714","$1,714","$1,714","$1,714"
2021,10,6261,L1,PSO,Canada,Conversational AI,GCP,BFSI,0.80,"$13,385","$10,708","$10,708","$10,944"
2021,10,6258,L2,Non-PSO,US-East,Custom AI/ML,Direct,TMEG,0.30,"$7,795","$2,339",$0,"$4,850"
2021,10,6282,L3,Non-PSO,India,Managed Services,GCP,BFSI,0.10,"$16,316","$1,632",$0,$0
2021,10,6326,L3,Non-PSO,US-East,Others,AWS,Others,0.30,"$18,844","$5,653",$0,$0
2021,10,6324,L1 Extn,Non-PSO,US-West,Conversational AI,GCP,HCLS,0.80,"$42,714","$34,171","$34,171","$46,000"
2021,10,6321,L1,PSO,US-East,Data & Analytics,GCP,Others,0.50,"$48,803","$24,402","$24,402","$53,940"
2021,10,6318,L2,Non-PSO,Canada,Data & Analytics,AWS,BFSI,0.30,"$42,921","$12,876",$0,$0
2021,10,6313,Commit,Non-PSO,US-East,Data & Analytics,GCP,Edu & PubSec,1.00,"$24,768","$24,768","$24,768","$45,408"
2021,10,6312,L2-L4 Mega,Non-PSO,US-Central,Others,AWS,Others,0.00,"$33,766",$0,$0,$0
2021,10,6307,L3,PSO,US-West,Conversational AI,GCP,BFSI,0.50,"$61,905","$30,953",$0,$0
2021,10,6298,L1 Extn,Non-PSO,US-East,Data & Analytics,GCP,HCLS,0.50,"$27,817","$13,909","$13,909",$0
2021,10,6296,L1 Extn,Non-PSO,US-East,Others,Direct,HCLS,0.90,"$200,000","$180,000","$180,000","$150,000"
2021,10,6067,L2,Non-PSO,US-East,Marketing Analytics,GCP,Others,0.30,"$11,538","$3,461",$0,$0
2021,10,6341,L1,Non-PSO,US-East,Others,Direct,HCLS,0.90,"$48,150","$43,335","$43,335","$48,150"
2021,10,6328,L1 Extn,PSO,US-West,Conversational AI,GCP,Others,0.20,"$52,269","$10,454","$10,454","$27,720"
2021,10,6383,L2-L4 Extn,Non-PSO,Canada,Custom AI/ML,AWS,Others,0.10,"$18,286","$1,829","$1,829",$0
2021,10,6379,L2,Non-PSO,US-Central,Custom AI/ML,GCP,Others,0.30,"$12,787","$3,836",$0,$0
2021,10,6327,L1 Extn,Non-PSO,US-East,Application Modernization,AWS,Others,0.80,"$71,487","$57,190","$57,190","$38,050"
2021,10,6424,L1,PSO,LATAM,Data & Analytics,GCP,TMEG,0.90,"$11,429","$10,286","$10,286",$0
2021,10,6421,L1,Non-PSO,US-Central,Custom AI/ML,GCP,BFSI,0.90,"$8,800","$7,920","$7,920","$4,400"
2021,10,6412,L2-L4 Extn,Non-PSO,US-East,Others,AWS,TMEG,0.50,"$3,516","$1,758","$1,758","$4,032"
2021,10,6401,L1 Extn,PSO,LATAM,Data & Analytics,GCP,Others,0.90,"$99,234","$89,311","$89,311","$93,118"
2021,10,6449,L2,Non-PSO,US-Central,Data & Analytics,AWS,Others,0.30,"$6,018","$1,805",$0,$0
2021,10,6447,L2,Non-PSO,US-East,Conversational AI,GCP,Edu & PubSec,0.30,"$10,714","$3,214",$0,"$10,000"
2021,10,6444,L2-L4 Extn,Non-PSO,US-East,Custom AI/ML,AWS,Others,0.80,"$40,000","$32,000","$32,000",$0
2021,10,6420,L1 Mega,PSO,US-Central,Data & Analytics,GCP,Others,0.00,"$137,840",$0,$0,"$115,600"
2021,10,6492,L2-L4 Extn,PSO,US-West,Conversational AI,GCP,TMEG,0.90,"$10,000","$9,000","$9,000","$10,000"
2021,10,6483,L1,Non-PSO,US-East,Data & Analytics,Direct,BFSI,0.70,"$15,000","$10,500","$10,500","$27,888"
2021,10,6481,L3,Non-PSO,US-East,Data & Analytics,AWS,BFSI,0.20,"$10,714","$2,143",$0,$0
2021,10,6480,L2-L4 Extn,PSO,US-East,Conversational AI,GCP,Edu & PubSec,0.90,"$50,000","$45,000","$45,000","$50,000"
2021,10,6477,L2,Non-PSO,India,Reseller,GCP,Others,0.90,$975,$878,$0,$27
2021,10,6474,L1,Non-PSO,US-East,Custom AI/ML,GCP,TMEG,0.70,"$18,200","$12,740","$12,740",$0
2021,10,6472,L1,Non-PSO,Canada,Data & Analytics,GCP,Others,0.80,"$10,000","$8,000","$8,000",$0
2021,10,6471,L3,Non-PSO,US-East,Custom AI/ML,AWS,Others,0.10,"$57,143","$5,714",$0,$0
2021,10,6288,L3,Non-PSO,US-West,Marketing Analytics,GCP,Others,0.10,$0,$0,$0,"$6,200"
2021,10,4723,L4,Non-PSO,US-Central,Others,AWS,TMEG,0.10,"$8,571",$857,$0,$0
2021,10,6512,L1,Non-PSO,India,Data & Analytics,GCP,Others,0.90,"$6,429","$5,786","$5,786",$0
2021,10,6499,L2,PSO,US-Central,Data & Analytics,GCP,Others,0.30,"$13,003","$3,901",$0,$0
2021,10,6496,L1 Extn,Non-PSO,US-East,Data & Analytics,Direct,BFSI,0.80,"$36,270","$29,016","$29,016",$0
2021,10,6495,L1,PSO,LATAM,Data & Analytics,GCP,Others,0.00,"$45,623",$0,$0,$0
2021,10,5577,L3,PSO,US-West,Conversational AI,GCP,Others,0.10,"$5,797",$580,$0,$0
2021,10,5237,L2,Non-PSO,US-Central,Conversational AI,GCP,Edu & PubSec,0.50,"$11,275","$5,638",$0,"$11,275"
2021,10,6610,Not in Pipeline,PSO,Canada,Conversational AI,GCP,BFSI,0.00,$0,$0,$0,"$5,760"
2021,10,6532,Not in Pipeline,Non-PSO,US-West,Custom AI/ML,Direct,TMEG,0.00,$0,$0,$0,"$23,125"
2021,10,6582,Not in Pipeline,Non-PSO,US-East,Custom AI/ML,GCP,Edu & PubSec,0.00,$0,$0,$0,"$3,012"
2021,10,6618,Not in Pipeline,Non-PSO,US-Central,Others,Direct,BFSI,0.00,$0,$0,$0,"$7,221"
2020,4,1533,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$15,840","$15,840","$15,840","$15,840"
2020,4,1590,Commit,Non-PSO,US-East,Data & Analytics,Direct,Edu & PubSec,1.00,"$70,280","$70,280","$70,280","$25,000"
2020,4,1643,Commit,Non-PSO,US-East,Custom AI/ML,Direct,Others,1.00,"$79,200","$79,200","$79,200","$75,240"
2020,4,1708,Commit,Non-PSO,EMEA,Data & Analytics,Direct,BFSI,1.00,"$67,373","$67,373","$67,373","$58,489"
2020,4,1740,Pre-Commit,Non-PSO,US-East,Custom AI/ML,Direct,Others,0.90,"$190,080","$171,072","$171,072","$121,230"
2020,4,1707,Commit,Non-PSO,LATAM,Data & Analytics,Direct,BFSI,1.00,"$88,282","$88,282","$88,282","$84,546"
2020,4,1711,Commit,Non-PSO,APAC,Data & Analytics,Direct,BFSI,1.00,"$83,345","$83,345","$83,345","$67,914"
2020,4,1709,Commit,Non-PSO,India,Data & Analytics,Direct,BFSI,1.00,"$80,441","$80,441","$80,441","$80,665"
2020,4,1915,Commit,Non-PSO,EMEA,Custom AI/ML,AWS,TMEG,1.00,"$12,320","$12,320","$12,320","$11,200"
2020,4,1671,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$55,968","$55,968","$55,968","$55,000"
2020,4,1825,Commit,Non-PSO,US-East,Data & Analytics,Direct,Others,1.00,"$71,280","$71,280","$71,280","$28,080"
2020,4,1512,lost,Non-PSO,EMEA,Data & Analytics,Direct,BFSI,0.00,"$63,888",$0,$0,$0
2020,4,1519,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$11,616","$11,616","$11,616","$11,088"
2020,4,1322,Commit,Non-PSO,US-East,Data & Analytics,GCP,Others,1.00,"$55,200","$55,200","$55,200",$0
2020,4,1087,Commit,Non-PSO,US-West,Conversational AI,GCP,BFSI,1.00,"$36,960","$36,960","$36,960","$36,400"
2020,4,1803,Commit,Non-PSO,US-East,Data & Analytics,Direct,TMEG,1.00,"$95,840","$95,840","$95,840","$14,400"
2020,4,1802,Commit,Non-PSO,US-Central,Document Understanding AI,Direct,Others,1.00,"$96,800","$96,800","$96,800",$0
2020,4,1820,Commit,Non-PSO,US-West,Data & Analytics,GCP,Others,1.00,"$44,000","$44,000","$44,000","$34,080"
2020,4,1856,Commit,Non-PSO,US-East,Custom AI/ML,Direct,TMEG,1.00,"$102,080","$102,080","$102,080","$57,120"
2020,4,1989,L1,Non-PSO,US-East,Others,Direct,BFSI,0.90,"$18,876","$16,988","$16,988",$0
2020,4,1997,lost,Non-PSO,US-Central,Others,Direct,BFSI,0.00,"$42,064",$0,$0,$0
2020,4,1970,On Hold,PSO,US-West,Custom AI/ML,Direct,BFSI,0.00,"$33,440",$0,$0,$0
2020,4,1992,On Hold,Non-PSO,US-East,Custom AI/ML,GCP,TMEG,0.00,"$26,400",$0,$0,$0
2020,4,1721,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$15,590","$15,590","$15,590","$15,590"
2020,4,1734,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$4,351","$4,351","$4,351","$4,351"
2020,4,1733,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$15,840","$15,840","$15,840","$15,840"
2020,4,1761,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$14,321","$14,321","$14,321","$14,321"
2020,4,1735,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$5,280","$5,280","$5,280","$5,280"
2020,4,1835,Commit,Non-PSO,US-East,Others,AWS,Others,1.00,"$67,848","$67,848","$67,848","$59,360"
2020,4,2086,L1,Non-PSO,US-East,Custom AI/ML,Direct,TMEG,0.90,"$58,240","$52,416","$52,416",$0
2020,4,2011,L1,Non-PSO,US-East,Data & Analytics,Direct,HCLS,0.90,"$63,360","$57,024","$57,024","$56,320"
2020,4,2012,Commit,Non-PSO,US-East,Data & Analytics,Direct,HCLS,1.00,"$14,080","$14,080","$14,080","$14,080"
2020,4,2115,Commit,Non-PSO,US-East,Custom AI/ML,AWS,Others,1.00,"$57,816","$57,816","$57,816","$25,680"
2020,4,2109,Commit,Non-PSO,India,Data & Analytics,Direct,BFSI,1.00,"$98,736","$98,736","$98,736","$81,840"
2020,4,1966,L1,Non-PSO,US-East,Data & Analytics,AWS,Others,0.90,"$16,896","$15,206","$15,206",$0
2020,4,584,Commit,Non-PSO,US-East,Others,GCP,Others,1.00,"$12,264","$12,264","$12,264",$0
2020,4,1226,Commit,Non-PSO,US-West,Data & Analytics,GCP,Others,1.00,"$6,186","$6,186","$6,186","$5,880"
2020,4,1419,Commit,Non-PSO,US-East,Data & Analytics,Direct,HCLS,1.00,"$7,800","$7,800","$7,800","$7,800"
2020,4,1476,Commit,Non-PSO,US-West,Conversational AI,GCP,BFSI,1.00,"$16,923","$16,923","$16,923",$0
2020,4,1019,Commit,Non-PSO,US-East,Conversational AI,GCP,Edu & PubSec,1.00,"$1,936","$1,936","$1,936",$0
2020,4,1778,Commit,Non-PSO,US-Central,Custom AI/ML,GCP,Edu & PubSec,1.00,"$1,523","$1,523","$1,523",$0
2020,4,1141,Commit,Non-PSO,US-East,Conversational AI,GCP,Edu & PubSec,1.00,"$28,579","$28,579","$28,579","$22,500"
2020,4,1765,Commit,Non-PSO,US-East,Conversational AI,GCP,Edu & PubSec,1.00,"$39,000","$39,000","$39,000","$24,000"
2020,4,1702,Commit,Non-PSO,US-East,Conversational AI,GCP,Others,1.00,"$16,296","$16,296","$16,296",$0
2020,4,1681,Commit,PSO,US-Central,Conversational AI,GCP,BFSI,1.00,$384,$384,$384,$0
2020,4,1744,Commit,Non-PSO,US-East,Data & Analytics,Direct,HCLS,1.00,"$163,720","$163,720","$163,720","$163,720"
2020,4,1262,Commit,Non-PSO,US-East,Custom AI/ML,GCP,BFSI,1.00,"$22,000","$22,000","$22,000",$0
2020,4,1329,Commit,Non-PSO,US-East,Custom AI/ML,GCP,Others,1.00,"$79,800","$79,800","$79,800","$37,600"
2020,4,1653,Commit,Non-PSO,US-East,Custom AI/ML,GCP,Others,1.00,"$42,000","$42,000","$42,000","$33,880"
2020,4,1455,Commit,PSO,US-Central,Application Modernization,GCP,Others,1.00,"$48,333","$48,333","$48,333","$41,250"
2020,4,1736,Commit,PSO,US-Central,Data & Analytics,GCP,BFSI,1.00,"$9,383","$9,383","$9,383",$0
2020,4,1454,Commit,PSO,US-Central,Data & Analytics,GCP,Others,1.00,"$45,000","$45,000","$45,000","$28,750"
2020,4,998,Commit,Non-PSO,US-Central,Custom AI/ML,GCP,Others,1.00,"$10,016","$10,016","$10,016","$3,130"
2020,4,1849,Commit,Non-PSO,US-East,Application Modernization,Direct,HCLS,1.00,"$136,600","$136,600","$136,600","$136,600"
2020,4,1918,Commit,PSO,India,Data & Analytics,GCP,Others,1.00,"$58,600","$58,600","$58,600","$31,410"
2020,4,1777,Commit,PSO,US-West,Data & Analytics,GCP,Others,1.00,"$151,631","$151,631","$151,631","$92,568"
2020,4,1475,Commit,Non-PSO,US-East,Conversational AI,GCP,Edu & PubSec,1.00,"$13,696","$13,696","$13,696",$0
2020,4,1949,Commit,PSO,US-Central,Data & Analytics,GCP,BFSI,1.00,"$112,500","$112,500","$112,500","$112,500"
2020,4,1393,Commit,PSO,US-Central,Data & Analytics,GCP,Edu & PubSec,1.00,"$11,863","$11,863","$11,863","$9,000"
2020,4,1638,L1,PSO,EMEA,Document Understanding AI,GCP,BFSI,0.90,"$47,053","$42,348","$42,348",$0
2020,4,1348,Commit,Non-PSO,US-East,Custom AI/ML,GCP,Others,1.00,"$17,143","$17,143","$17,143",$0
2020,4,1547,Commit,Non-PSO,US-Central,Marketing Analytics,GCP,Edu & PubSec,1.00,"$5,471","$5,471","$5,471","$5,670"
2020,4,1067,Commit,Non-PSO,US-Central,Marketing Analytics,GCP,Edu & PubSec,1.00,"$23,443","$23,443","$23,443","$19,500"
2020,4,1746,Commit,Non-PSO,US-East,Custom AI/ML,GCP,HCLS,1.00,"$48,526","$48,526","$48,526","$65,760"
2020,4,2070,L1,PSO,US-East,Custom AI/ML,GCP,Edu & PubSec,0.90,"$18,461","$16,615","$16,615",$0
2020,4,1723,L1,PSO,US-East,Others,GCP,Edu & PubSec,0.90,"$66,366","$59,729","$59,729",$0
2020,4,1668,L1,Non-PSO,US-East,Custom AI/ML,GCP,Others,0.90,"$3,629","$3,266","$3,266",$0
2020,4,943,Commit,PSO,US-East,Custom AI/ML,GCP,Edu & PubSec,1.00,"$115,150","$115,150","$115,150","$154,500"
2020,4,2036,L1,Non-PSO,US-East,Others,Direct,HCLS,0.90,"$23,863","$21,477","$21,477","$24,900"
2020,4,1191,Commit,Non-PSO,US-West,Custom AI/ML,GCP,TMEG,1.00,"$28,600","$28,600","$28,600","$29,250"
2020,4,1487,L1,Non-PSO,EMEA,Conversational AI,GCP,TMEG,0.90,"$12,267","$11,040","$11,040","$27,600"
2020,4,2223,Commit,Non-PSO,US-East,Data & Analytics,Direct,HCLS,1.00,"$2,674","$2,674","$2,674","$46,800"
2020,4,2058,Commit,PSO,US-East,Conversational AI,GCP,HCLS,1.00,"$65,173","$65,173","$65,173",$0
2020,4,1776,Commit,Non-PSO,US-East,Custom AI/ML,Direct,TMEG,1.00,"$90,200","$90,200","$90,200","$61,500"
2020,4,1855,Commit,Non-PSO,US-East,Custom AI/ML,Direct,TMEG,1.00,"$65,560","$65,560","$65,560","$35,100"
2020,4,1536,Commit,Non-PSO,India,Others,Direct,Others,1.00,"$26,426","$26,426","$26,426","$31,231"
2020,4,1912,Commit,Non-PSO,US-East,Data & Analytics,Direct,BFSI,1.00,"$260,923","$260,923","$260,923","$117,050"
2020,4,1883,Commit,Non-PSO,US-West,Custom AI/ML,AWS,Others,1.00,"$11,631","$11,631","$11,631","$16,700"
2020,4,1882,Commit,Non-PSO,Canada,Document Understanding AI,AWS,BFSI,1.00,"$4,616","$4,616","$4,616",$0
2020,4,1431,Commit,Non-PSO,US-East,Data & Analytics,Direct,Others,1.00,"$23,750","$23,750","$23,750","$20,584"
2020,4,1428,L1,Non-PSO,US-East,Data & Analytics,Direct,Others,0.90,"$7,917","$7,125","$7,125",$0
2020,4,1822,Commit,Non-PSO,EMEA,Data & Analytics,Direct,HCLS,1.00,"$26,400","$26,400","$26,400","$13,200"
2020,4,1258,On Hold,Non-PSO,US-East,Marketing Analytics,GCP,Others,0.00,"$61,000",$0,$0,$0
2020,4,1741,L1,PSO,US-West,Conversational AI,GCP,BFSI,0.90,"$14,444","$13,000","$13,000",$0
2020,4,1339,L1,Non-PSO,US-Central,Marketing Analytics,GCP,Others,0.90,"$38,500","$34,650","$34,650",$0
2020,4,1823,L1 Extn,Non-PSO,EMEA,Data & Analytics,Direct,HCLS,0.90,"$7,700","$6,930","$6,930","$5,000"
2020,4,1824,L1 Extn,Non-PSO,EMEA,Custom AI/ML,Direct,HCLS,0.90,"$19,000","$17,100","$17,100","$15,000"
